Date/Time,Electricity Total [kWh] (Hourly),Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly)
08/29 2:00:00,1.267859705,0.4130014715,0.237583321,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.10E-02,1.05E-02,7.17E-02,0.2647152653,0.2193484534
08/29 3:00:00,1.251125116,0.4017858018,0.2403033568,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.10E-02,1.05E-02,6.42E-02,0.260989068,0.2223251677
08/29 4:00:00,1.310873052,0.4013002683,0.270323294,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.10E-02,1.05E-02,7.36E-02,0.251130171,0.2530242334
08/29 5:00:00,1.673966622,0.4458880253,0.4082849725,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.40E-02,1.11E-02,8.55E-02,0.2802410873,0.3889806112
08/29 6:00:00,2.447457179,0.5795997519,0.6628184894,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.70E-02,1.79E-02,0.1358318516,0.323791018,0.6405141983
08/29 7:00:00,2.973377439,0.7892973555,0.727699705,0.00E+00,0.00E+00,4.62E-03,1.77E-03,6.39E-03,1.77E-03,0.1530836004,3.14E-02,0.2092987193,0.3440522157,0.7039997246
08/29 8:00:00,2.894404691,0.7462891361,0.7020814403,0.00E+00,0.00E+00,1.87E-02,7.03E-03,2.57E-02,7.03E-03,0.1200656159,2.46E-02,0.2699030143,0.2908762754,0.6820444758
08/29 9:00:00,2.840349052,0.7449874999,0.6409280892,0.00E+00,0.00E+00,5.77E-02,2.15E-02,7.92E-02,2.15E-02,6.00E-02,1.23E-02,0.3308547821,0.2475592319,0.6238750121
08/29 10:00:00,2.781170181,0.7701627213,0.5750467455,0.00E+00,0.00E+00,7.08E-02,2.62E-02,9.71E-02,2.62E-02,4.80E-02,9.85E-03,0.3467695201,0.2533814152,0.5575926083
08/29 11:00:00,3.04671007,0.8921151642,0.5175534896,0.00E+00,0.00E+00,0.1493624227,5.53E-02,0.204634841,5.53E-02,4.80E-02,9.85E-03,0.3610693805,0.2534590443,0.5000940049
08/29 12:00:00,3.172091267,0.9522067474,0.4724418639,0.00E+00,0.00E+00,0.2040416178,7.55E-02,0.2795380243,7.55E-02,4.80E-02,9.85E-03,0.3505273813,0.2491894433,0.45527649
08/29 13:00:00,3.299686825,0.997658499,0.4479561754,0.00E+00,0.00E+00,0.2536183704,9.38E-02,0.3474549006,9.38E-02,4.80E-02,9.85E-03,0.3194454255,0.2578062745,0.4301972325
08/29 14:00:00,3.515707196,1.075604695,0.4228399821,0.00E+00,0.00E+00,0.3187448225,0.1169534749,0.4356982974,0.1169534749,4.80E-02,9.85E-03,0.2946315816,0.272322918,0.4040810625
08/29 15:00:00,3.801565706,1.168733197,0.4280834256,0.00E+00,0.00E+00,0.3707422909,0.1360334289,0.5067757198,0.1360334289,4.80E-02,9.85E-03,0.3015449841,0.2874605945,0.4082817497
08/29 16:00:00,4.093785237,1.274992918,0.4641368826,0.00E+00,0.00E+00,0.3758730521,0.139074754,0.5149478061,0.139074754,5.10E-02,1.05E-02,0.3434604051,0.340015502,0.4407149705
08/29 17:00:00,4.370060072,1.379302086,0.5406317312,0.00E+00,0.00E+00,0.328796648,0.1224623409,0.4512589889,0.1224623409,6.60E-02,1.35E-02,0.420322867,0.4130644946,0.5121778513
08/29 18:00:00,4.702218233,1.479405889,0.6109631691,0.00E+00,0.00E+00,0.3402982987,0.1285745902,0.4688728889,0.1285745902,0.1110606747,2.28E-02,0.3831542915,0.4484633687,0.5800708436
08/29 19:00:00,4.603544929,1.448640343,0.6245625304,0.00E+00,0.00E+00,0.2857650038,0.1091680727,0.3949330765,0.1091680727,0.2161180554,4.43E-02,0.315283879,0.4629023832,0.5926755757
08/29 20:00:00,4.691552629,1.564807112,0.5855346815,0.00E+00,0.00E+00,0.2487840273,9.51E-02,0.3438556342,9.51E-02,0.3692016558,7.57E-02,0.2821315539,0.4788163508,0.5525514957
08/29 21:00:00,4.66383688,1.625242429,0.5364320526,0.00E+00,0.00E+00,0.2197708333,8.40E-02,0.3037734557,8.40E-02,0.4742590364,9.73E-02,0.2672219671,0.4676377589,0.5042189023
08/29 22:00:00,3.758950472,1.294281845,0.4591797289,0.00E+00,0.00E+00,0.1671615189,6.39E-02,0.2310701036,6.39E-02,0.3541934206,7.26E-02,0.2166141894,0.4046805507,0.4313033756
08/29 23:00:00,2.822133688,0.9587115825,0.3773356726,0.00E+00,0.00E+00,0.1072842633,4.10E-02,0.1483112425,4.10E-02,0.2461344594,5.05E-02,0.147046406,0.3516598685,0.3531116403
08/30 1057752:00:00,1.930116204,0.6404202177,0.2882158653,0.00E+00,0.00E+00,6.12E-02,2.34E-02,8.46E-02,2.34E-02,0.1260688435,2.59E-02,9.80E-02,0.2908762754,0.2681789008
08/30 1:00:00,1.511084638,0.4983294755,0.2475187815,0.00E+00,0.00E+00,3.00E-02,1.15E-02,4.14E-02,1.15E-02,7.50E-02,1.54E-02,8.36E-02,0.2678204297,0.2290700151
08/30 2:00:00,1.267860637,0.4130014715,0.2375837867,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.10E-02,1.05E-02,7.17E-02,0.2647152653,0.2193489191
08/30 3:00:00,1.251685377,0.4017858018,0.2405834874,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.10E-02,1.05E-02,6.42E-02,0.260989068,0.2226052983
08/30 4:00:00,1.311724295,0.4013002683,0.2707489157,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.10E-02,1.05E-02,7.36E-02,0.251130171,0.2534498551
08/30 5:00:00,1.675644633,0.4458880253,0.4091239779,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.40E-02,1.11E-02,8.55E-02,0.2802410873,0.3898196166
08/30 6:00:00,2.451368909,0.5795997519,0.6647743544,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.70E-02,1.79E-02,0.1358318516,0.323791018,0.6424700632
08/30 7:00:00,2.956483986,0.782908526,0.7297209753,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1530836004,3.14E-02,0.2092987193,0.3440522157,0.7060209949
08/30 8:00:00,2.833211596,0.7264901242,0.7038923943,0.00E+00,0.00E+00,4.33E-03,1.61E-03,5.94E-03,1.61E-03,0.1200656159,2.46E-02,0.2699030143,0.2908762754,0.6838554298
08/30 9:00:00,2.785852835,0.7274412607,0.6424215457,0.00E+00,0.00E+00,4.50E-02,1.66E-02,6.16E-02,1.66E-02,6.00E-02,1.23E-02,0.3308547821,0.2475592319,0.6253684686
08/30 10:00:00,2.800166603,0.7752389035,0.5763294478,0.00E+00,0.00E+00,7.47E-02,2.74E-02,0.1021360697,2.74E-02,4.80E-02,9.85E-03,0.3467695201,0.2533814152,0.5588753106
08/30 11:00:00,3.146918148,0.9224454636,0.5186413619,0.00E+00,0.00E+00,0.1726512869,6.23E-02,0.2349651404,6.23E-02,4.80E-02,9.85E-03,0.3610693805,0.2534590443,0.5011818772
08/30 12:00:00,3.340889076,1.003748876,0.4733770474,0.00E+00,0.00E+00,0.2432826922,8.78E-02,0.3310801534,8.78E-02,4.80E-02,9.85E-03,0.3505273813,0.2491894433,0.4562116735
08/30 13:00:00,3.539540541,1.071123911,0.4487935596,0.00E+00,0.00E+00,0.3093010686,0.1116192435,0.4209203121,0.1116192435,4.80E-02,9.85E-03,0.3194454255,0.2578062745,0.4310346167
08/30 14:00:00,3.775188328,1.155050939,0.423585175,0.00E+00,0.00E+00,0.37853905,0.136605491,0.5151445409,0.136605491,4.80E-02,9.85E-03,0.2946315816,0.272322918,0.4048262554
08/30 15:00:00,3.982728676,1.223705072,0.4288355425,0.00E+00,0.00E+00,0.4109710541,0.1507765406,0.5617475947,0.1507765406,4.80E-02,9.85E-03,0.3015449841,0.2874605945,0.4090338666
08/30 16:00:00,3.142795342,0.9837702961,0.4649899728,0.00E+00,0.00E+00,0.1636786411,6.00E-02,0.2237251845,6.00E-02,5.10E-02,1.05E-02,0.3434604051,0.340015502,0.4415680607
08/30 17:00:00,4.37419804,1.380091706,0.5417101615,0.00E+00,0.00E+00,0.3299740228,0.1220745867,0.4520486095,0.1220745867,6.60E-02,1.35E-02,0.420322867,0.4130644946,0.5132562815
08/30 18:00:00,4.909974095,1.542751896,0.6122397198,0.00E+00,0.00E+00,0.3884795673,0.1437393291,0.5322188963,0.1437393291,0.1110606747,2.28E-02,0.3831542915,0.4484633687,0.5813473942
08/30 19:00:00,4.802943504,1.509014396,0.625863604,0.00E+00,0.00E+00,0.3304647879,0.1248423417,0.4553071296,0.1248423417,0.2161180554,4.43E-02,0.315283879,0.4629023832,0.5939766493
08/30 20:00:00,4.884962043,1.623389637,0.5867196871,0.00E+00,0.00E+00,0.2920747278,0.1103634321,0.4024381599,0.1103634321,0.3692016558,7.57E-02,0.2821315539,0.4788163508,0.5537365013
08/30 21:00:00,4.804037916,1.667523632,0.5374727455,0.00E+00,0.00E+00,0.2507759934,9.53E-02,0.3460546584,9.53E-02,0.4742590364,9.73E-02,0.2672219671,0.4676377589,0.5052595952
08/30 22:00:00,3.797749155,1.305645757,0.4599736512,0.00E+00,0.00E+00,0.175406326,6.70E-02,0.2424340151,6.70E-02,0.3541934206,7.26E-02,0.2166141894,0.4046805507,0.4320972979
08/30 23:00:00,2.829118037,0.9605267332,0.3778612856,0.00E+00,0.00E+00,0.1086117427,4.15E-02,0.1501263932,4.15E-02,0.2461344594,5.05E-02,0.147046406,0.3516598685,0.3536372533
08/31 1057776:00:00,1.924285953,0.6384907955,0.2884651239,0.00E+00,0.00E+00,5.98E-02,2.29E-02,8.26E-02,2.29E-02,0.1260688435,2.59E-02,9.80E-02,0.2908762754,0.2684281595
08/31 1:00:00,1.457786614,0.4819865913,0.2476457653,0.00E+00,0.00E+00,1.82E-02,6.94E-03,2.51E-02,6.94E-03,7.50E-02,1.54E-02,8.36E-02,0.2678204297,0.229196999
08/31 2:00:00,1.267757001,0.4130014715,0.2375319686,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.10E-02,1.05E-02,7.17E-02,0.2647152653,0.219297101
08/31 3:00:00,1.251233151,0.4017858018,0.2403573744,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.10E-02,1.05E-02,6.42E-02,0.260989068,0.2223791853
08/31 4:00:00,1.311768145,0.4013002683,0.2707708405,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.10E-02,1.05E-02,7.36E-02,0.251130171,0.2534717799
08/31 5:00:00,1.677271301,0.4458880253,0.4099373118,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.40E-02,1.11E-02,8.55E-02,0.2802410873,0.3906329505
08/31 6:00:00,2.455167541,0.5795997519,0.6666736702,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.70E-02,1.79E-02,0.1358318516,0.323791018,0.6443693791
08/31 7:00:00,2.960587844,0.782908526,0.7317729041,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1530836004,3.14E-02,0.2092987193,0.3440522157,0.7080729237
08/31 8:00:00,2.833845154,0.7255849058,0.7056934605,0.00E+00,0.00E+00,3.68E-03,1.36E-03,5.04E-03,1.36E-03,0.1200656159,2.46E-02,0.2699030143,0.2908762754,0.685656496
08/31 9:00:00,2.875705952,0.7541088503,0.6439625542,0.00E+00,0.00E+00,6.49E-02,2.34E-02,8.83E-02,2.34E-02,6.00E-02,1.23E-02,0.3308547821,0.2475592319,0.6269094771
08/31 10:00:00,2.956488142,0.8224060848,0.5776527905,0.00E+00,0.00E+00,0.1097069614,3.96E-02,0.149303251,3.96E-02,4.80E-02,9.85E-03,0.3467695201,0.2533814152,0.5601986533
08/31 11:00:00,3.187876847,0.9343045663,0.519762384,0.00E+00,0.00E+00,0.1813710433,6.55E-02,0.2468242431,6.55E-02,4.80E-02,9.85E-03,0.3610693805,0.2534590443,0.5023028993
08/31 12:00:00,3.359535821,1.008870616,0.474340536,0.00E+00,0.00E+00,0.247049884,8.92E-02,0.3362018932,8.92E-02,4.80E-02,9.85E-03,0.3505273813,0.2491894433,0.4571751621
08/31 13:00:00,3.544709009,1.072177989,0.4496585115,0.00E+00,0.00E+00,0.3100788185,0.111895572,0.4219743905,0.111895572,4.80E-02,9.85E-03,0.3194454255,0.2578062745,0.4318995686
08/31 14:00:00,3.715086161,1.135899662,0.4243570433,0.00E+00,0.00E+00,0.3635798467,0.1324134173,0.4959932641,0.1324134173,4.80E-02,9.85E-03,0.2946315816,0.272322918,0.4055981238
08/31 15:00:00,4.009249629,1.23159107,0.4296190453,0.00E+00,0.00E+00,0.4175610988,0.1520724938,0.5696335926,0.1520724938,4.80E-02,9.85E-03,0.3015449841,0.2874605945,0.4098173694
08/31 16:00:00,4.296290321,1.336146125,0.4658837813,0.00E+00,0.00E+00,0.4214745939,0.1546264193,0.5761010132,0.1546264193,5.10E-02,1.05E-02,0.3434604051,0.340015502,0.4424618692
08/31 17:00:00,4.555398476,1.434822225,0.5428257565,0.00E+00,0.00E+00,0.3699268498,0.1368522778,0.5067791277,0.1368522778,6.60E-02,1.35E-02,0.420322867,0.4130644946,0.5143718766
08/31 18:00:00,4.840287278,1.520210478,0.6135538658,0.00E+00,0.00E+00,0.3706290028,0.1390484751,0.5096774779,0.1390484751,0.1110606747,2.28E-02,0.3831542915,0.4484633687,0.5826615403
08/31 19:00:00,4.578593566,1.439420459,0.6272026803,0.00E+00,0.00E+00,0.2791171322,0.1065960607,0.3857131929,0.1065960607,0.2161180554,4.43E-02,0.315283879,0.4629023832,0.5953157256
08/31 20:00:00,4.627234186,1.543713808,0.5879389432,0.00E+00,0.00E+00,0.2335377791,8.92E-02,0.3227623304,8.92E-02,0.3692016558,7.57E-02,0.2821315539,0.4788163508,0.5549557574
08/31 21:00:00,4.546694476,1.588203973,0.5385441347,0.00E+00,0.00E+00,0.1929835745,7.38E-02,0.2667349991,7.38E-02,0.4742590364,9.73E-02,0.2672219671,0.4676377589,0.5063309844
08/31 22:00:00,3.61257359,1.248625638,0.4607916122,0.00E+00,0.00E+00,0.134137339,5.13E-02,0.1854138966,5.13E-02,0.3541934206,7.26E-02,0.2166141894,0.4046805507,0.4329152589
08/31 23:00:00,2.673706162,0.9127616896,0.3784024926,0.00E+00,0.00E+00,7.40E-02,2.83E-02,0.1023613495,2.83E-02,0.2461344594,5.05E-02,0.147046406,0.3516598685,0.3541784603
09/01 1057800:00:00,1.757519356,0.5874367255,0.2887213697,0.00E+00,0.00E+00,2.28E-02,8.74E-03,3.16E-02,8.74E-03,0.1260688435,2.59E-02,9.80E-02,0.2908762754,0.2686844052
09/01 1:00:00,1.380871297,0.4593777722,0.2478614577,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.62E-02,1.56E-02,8.35E-02,0.2690309175,0.2293293071
09/01 2:00:00,1.270539229,0.413857612,0.2381081512,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.08E-02,1.04E-02,7.17E-02,0.2659117184,0.2197908662
09/01 3:00:00,1.255677189,0.4026251008,0.2417807232,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.08E-02,1.04E-02,6.42E-02,0.2621686796,0.2237212767
09/01 4:00:00,1.316598466,0.4020625383,0.2724628247,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.08E-02,1.04E-02,7.35E-02,0.2522652226,0.2550855763
09/01 5:00:00,1.684302988,0.4475026317,0.4118821749,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.44E-02,1.12E-02,8.54E-02,0.2815077137,0.3924905622
09/01 6:00:00,2.498590806,0.5983068557,0.6697286041,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1015446975,2.08E-02,0.1356048435,0.3252544802,0.6473235026
09/01 7:00:00,3.065718933,0.8312255343,0.7360749999,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1922096132,3.94E-02,0.2089095493,0.345607254,0.7122679009
09/01 8:00:00,2.921886594,0.7690471502,0.7094974164,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1595702675,3.27E-02,0.2694814671,0.2921909704,0.6893698894
09/01 9:00:00,2.643621396,0.6903166977,0.6475965827,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.98E-02,1.64E-02,0.3304136984,0.2486781437,0.6304664296
09/01 10:00:00,2.509099959,0.6902796022,0.5805743965,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.17E-02,1.26E-02,0.3463803502,0.2545266419,0.5630413705
09/01 11:00:00,2.716471763,0.7956920186,0.5210672219,0.00E+00,0.00E+00,6.66E-02,2.45E-02,9.11E-02,2.45E-02,6.17E-02,1.26E-02,0.3606153642,0.2546046219,0.5035288243
09/01 12:00:00,2.826020606,0.8512810384,0.4754082887,0.00E+00,0.00E+00,0.1182084516,4.34E-02,0.1615841865,4.34E-02,6.17E-02,1.26E-02,0.3500085186,0.2503157232,0.4581653312
09/01 13:00:00,3.047780998,0.9259280993,0.4506252676,0.00E+00,0.00E+00,0.1895317351,6.90E-02,0.2585601104,6.90E-02,6.17E-02,1.26E-02,0.3190238783,0.2589715006,0.4327860583
09/01 14:00:00,3.371198344,1.03702616,0.425231624,0.00E+00,0.00E+00,0.2791391376,0.1007311777,0.3798703152,0.1007311777,6.17E-02,1.26E-02,0.2942294791,0.2735537561,0.4063879184
09/01 15:00:00,3.745045869,1.156876362,0.4305037737,0.00E+00,0.00E+00,0.3501837751,0.1275340045,0.4777177796,0.1275340045,6.17E-02,1.26E-02,0.3010261214,0.2887598514,0.4106125987
09/01 16:00:00,4.176114746,1.307416621,0.4669042139,0.00E+00,0.00E+00,0.3841913045,0.1409422786,0.5251335831,0.1409422786,6.89E-02,1.41E-02,0.3426172188,0.3415522952,0.4433764401
09/01 17:00:00,4.524810081,1.441355345,0.5441013448,0.00E+00,0.00E+00,0.3425029339,0.1275256324,0.4700285663,0.1275256324,0.1015446975,2.08E-02,0.4189477938,0.4149314527,0.5155188598
09/01 18:00:00,4.955301014,1.590837263,0.615047015,0.00E+00,0.00E+00,0.352209852,0.1337147967,0.4859246487,0.1337147967,0.1885830192,3.87E-02,0.3820840054,0.4504903218,0.5840150631
09/01 19:00:00,5.032864255,1.638075641,0.6287281962,0.00E+00,0.00E+00,0.3097994435,0.1182816129,0.4280810564,0.1182816129,0.3445266262,7.07E-02,0.3147325473,0.4649945974,0.5966971197
09/01 20:00:00,5.184226763,1.782066569,0.5893465986,0.00E+00,0.00E+00,0.2775930449,0.1060073289,0.3836003738,0.1060073289,0.5149766756,0.1056267844,0.2818072303,0.4809804925,0.5562143363
09/01 21:00:00,4.714567155,1.64155541,0.539795677,0.00E+00,0.00E+00,0.2263713425,8.65E-02,0.3128350411,8.65E-02,0.4787107359,9.82E-02,0.266994959,0.4697513759,0.5074369305
09/01 22:00:00,3.774961798,1.300571095,0.4617623711,0.00E+00,0.00E+00,0.1663091476,6.35E-02,0.2298406869,6.35E-02,0.3590330021,7.36E-02,0.216471564,0.4065096153,0.433760023
09/01 23:00:00,2.847406395,0.9679125948,0.3790729037,0.00E+00,0.00E+00,0.1093125361,4.18E-02,0.1510782331,4.18E-02,0.2502351831,5.13E-02,0.1469491823,0.3532492917,0.3547393842
09/02 1057824:00:00,1.910527233,0.6348383085,0.2890802421,0.00E+00,0.00E+00,5.55E-02,2.12E-02,7.67E-02,2.12E-02,0.1269308553,2.60E-02,9.79E-02,0.2921909704,0.2689527151
09/02 1:00:00,1.512715609,0.4988311386,0.2516680663,0.00E+00,0.00E+00,2.57E-02,9.82E-03,3.55E-02,9.82E-03,7.62E-02,1.56E-02,8.74E-02,0.2690309175,0.2331359157
09/02 2:00:00,1.317879259,0.4278088361,0.2405889388,0.00E+00,0.00E+00,8.20E-03,3.14E-03,1.13E-02,3.14E-03,5.08E-02,1.04E-02,7.43E-02,0.2659117184,0.2222716537
09/02 3:00:00,1.26181026,0.403990506,0.2434818533,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.08E-02,1.04E-02,6.56E-02,0.2621686796,0.2254224069
09/02 4:00:00,1.330218756,0.4047336961,0.2766018121,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.08E-02,1.04E-02,7.62E-02,0.2522652226,0.2592245636
09/02 5:00:00,1.724941085,0.4515993276,0.4281045275,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.44E-02,1.12E-02,8.95E-02,0.2815077137,0.4087129148
09/02 6:00:00,2.600297901,0.6089323764,0.7099566308,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1015446975,2.08E-02,0.1462303642,0.3252544802,0.6875515293
09/02 7:00:00,3.42747255,0.9201107841,0.784878887,0.00E+00,0.00E+00,4.91E-02,1.87E-02,6.77E-02,1.87E-02,0.1922096132,3.94E-02,0.2300709282,0.345607254,0.761071788
09/02 8:00:00,3.305220111,0.867823092,0.760123143,0.00E+00,0.00E+00,4.81E-02,1.82E-02,6.63E-02,1.82E-02,0.1595702675,3.27E-02,0.3019187939,0.2921909704,0.7399956159
09/02 9:00:00,3.039558616,0.8008301753,0.6933780646,0.00E+00,0.00E+00,4.76E-02,1.79E-02,6.55E-02,1.79E-02,7.98E-02,1.64E-02,0.3754447929,0.2486781437,0.6762479115
09/02 10:00:00,2.886762999,0.8016780313,0.6195998479,0.00E+00,0.00E+00,4.41E-02,1.63E-02,6.05E-02,1.63E-02,6.17E-02,1.26E-02,0.3972966202,0.2545266419,0.602066822
09/02 11:00:00,3.198756847,0.9433039634,0.5544124001,0.00E+00,0.00E+00,0.136507602,4.97E-02,0.1862225657,4.97E-02,6.17E-02,1.26E-02,0.4131041657,0.2546046219,0.5368740025
09/02 12:00:00,3.389941142,1.025145429,0.5042522795,0.00E+00,0.00E+00,0.2118123694,7.58E-02,0.2876380323,7.58E-02,6.17E-02,1.26E-02,0.397819063,0.2503157232,0.487009322
09/02 13:00:00,3.564564959,1.086066613,0.4756752185,0.00E+00,0.00E+00,0.2762255966,9.89E-02,0.3751105568,9.89E-02,6.17E-02,1.26E-02,0.3626119457,0.2589715006,0.4578360092
09/02 14:00:00,3.791207193,1.166899846,0.4479568393,0.00E+00,0.00E+00,0.3458242553,0.1247941422,0.4706183975,0.1247941422,6.17E-02,1.26E-02,0.3333550826,0.2735537561,0.4291131337
09/02 15:00:00,4.171612999,1.28818541,0.4532859704,0.00E+00,0.00E+00,0.4202992232,0.1516686012,0.5719678244,0.1516686012,6.17E-02,1.26E-02,0.3380851239,0.2887598514,0.4333947954
09/02 16:00:00,4.582281027,1.42858716,0.4951868906,0.00E+00,0.00E+00,0.4474366342,0.1629495391,0.6103861734,0.1629495391,6.89E-02,1.41E-02,0.3785351668,0.3415522952,0.4716591168
09/02 17:00:00,5.016860192,1.584808474,0.5788036376,0.00E+00,0.00E+00,0.4229660084,0.1551637285,0.5781297369,0.1551637285,0.1015446975,2.08E-02,0.4542997523,0.4149314527,0.5502211526
09/02 18:00:00,5.460984923,1.73139426,0.6607337618,0.00E+00,0.00E+00,0.4315067395,0.1606645636,0.592171303,0.1606645636,0.1885830192,3.87E-02,0.4163943484,0.4504903218,0.6297018099
09/02 19:00:00,5.551968101,1.779100673,0.6800533798,0.00E+00,0.00E+00,0.3889565314,0.145904776,0.5348613073,0.145904776,0.3445266262,7.07E-02,0.3489773288,0.4649945974,0.6480223032
09/02 20:00:00,5.707919664,1.926352555,0.637940999,0.00E+00,0.00E+00,0.3585220925,0.1345088692,0.4930309617,0.1345088692,0.5149766756,0.1056267844,0.3166626285,0.4809804925,0.6048087367
09/02 21:00:00,5.253694523,1.7957392,0.5802660097,0.00E+00,0.00E+00,0.3137060289,0.1177059164,0.4314119453,0.1177059164,0.4787107359,9.82E-02,0.3026018449,0.4697513759,0.5479072633
09/02 22:00:00,4.286428627,1.448555387,0.4937456137,0.00E+00,0.00E+00,0.254159503,9.54E-02,0.3495317444,9.54E-02,0.3590330021,7.36E-02,0.2447647986,0.4065096153,0.4657432656
09/02 23:00:00,3.280009825,1.093992239,0.3992115807,0.00E+00,0.00E+00,0.1902353205,7.14E-02,0.2616230193,7.14E-02,0.2502351831,5.13E-02,0.1624840401,0.3532492917,0.3748780612
09/03 1057848:00:00,2.293704021,0.7499868287,0.2965563312,0.00E+00,0.00E+00,0.1347105619,5.06E-02,0.185265401,5.06E-02,0.1269308553,2.60E-02,0.1044898188,0.2921909704,0.2764288041
09/03 1:00:00,1.850239606,0.6019012522,0.251826103,0.00E+00,0.00E+00,0.1007608471,3.78E-02,0.1385764527,3.78E-02,7.62E-02,1.56E-02,8.74E-02,0.2690309175,0.2332939524
09/03 2:00:00,1.64029547,0.5262620143,0.2407045814,0.00E+00,0.00E+00,7.98E-02,3.00E-02,0.1097931617,3.00E-02,5.08E-02,1.04E-02,7.43E-02,0.2659117184,0.2223872963
09/03 3:00:00,1.563735902,0.4961620112,0.2436110931,0.00E+00,0.00E+00,6.70E-02,2.52E-02,9.22E-02,2.52E-02,5.08E-02,1.04E-02,6.56E-02,0.2621686796,0.2255516466
09/03 4:00:00,1.59737145,0.4862923906,0.2767119569,0.00E+00,0.00E+00,5.93E-02,2.23E-02,8.16E-02,2.23E-02,5.08E-02,1.04E-02,7.62E-02,0.2522652226,0.2593347084
09/03 5:00:00,2.032298659,0.5452699896,0.428496694,0.00E+00,0.00E+00,6.81E-02,2.56E-02,9.37E-02,2.56E-02,5.44E-02,1.12E-02,8.95E-02,0.2815077137,0.4091050814
09/03 6:00:00,3.064447844,0.7500693412,0.7110697987,0.00E+00,0.00E+00,0.102624252,3.85E-02,0.1411369647,3.85E-02,0.1015446975,2.08E-02,0.1462303642,0.3252544802,0.6886646972
09/03 7:00:00,3.474936327,0.9337606348,0.7863601008,0.00E+00,0.00E+00,5.92E-02,2.22E-02,8.14E-02,2.22E-02,0.1922096132,3.94E-02,0.2300709282,0.345607254,0.7625530018
09/03 8:00:00,3.574317395,0.9488682261,0.7622002961,0.00E+00,0.00E+00,0.1073846085,4.00E-02,0.147383749,4.00E-02,0.1595702675,3.27E-02,0.3019187939,0.2921909704,0.742072769
09/03 9:00:00,3.325620628,0.8872162755,0.6952534432,0.00E+00,0.00E+00,0.1108506102,4.10E-02,0.1518684832,4.10E-02,7.98E-02,1.64E-02,0.3754447929,0.2486781437,0.6781232901
09/03 10:00:00,3.074946112,0.8582375609,0.621213399,0.00E+00,0.00E+00,8.54E-02,3.16E-02,0.1170416887,3.16E-02,6.17E-02,1.26E-02,0.3972966202,0.2545266419,0.6036803731
